fid,id_tramo,id_vial,tipo_tramo,tipo_tramd,calzada,calzadad,acceso,accesod,firme,firmed,ncarriles,sentido,sentidod,situacion,situaciond,estadofis,estadofisd,tipovehic,tipovehicd,titular,titulard,orden,ordend,fuente_t,fuente_td,codigo,dgc_via,clase,clased,tipo_vial,tipo_viald,nombre,nombre_alt,fuente_v,fuente_vd,alta_db
197851,502970000584,502970006646,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712230,2627,2000,Urbano,2122,CALLE,GALAN BERGUA (GARRAPINILLOS),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
186473,502720000840,502970006651,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712320,1643,2000,Urbano,2122,CALLE,GALICIA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
199691,502970002373,502970006653,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712340,372,2000,Urbano,2122,CALLE,GALLART,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202569,502970005238,502970006657,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712390,3432,2000,Urbano,2122,CALLE,GALLINA CIEGA (LA),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
199512,502970002197,502970006658,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712400,374,2000,Urbano,2122,CALLE,GALLO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
203226,502970006019,502970006660,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712425,3389,2000,Urbano,2122,CALLE,GALLOCANTA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
206471,502970009763,502970006659,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712420,2019,2000,Urbano,2390,PLAZA,GALLUR,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
199176,502970001871,502970007490,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029723820,371,2000,Urbano,2122,CALLE,GALO PONTE,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204393,502970007285,502970006666,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712490,5016,2000,Urbano,2122,CALLE,GARCES DEL GARRO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
203387,502970006198,502970006670,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712540,376,2000,Urbano,2122,CALLE,GARCIA ARISTA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
199858,502970002536,502970006674,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712580,377,2000,Urbano,2122,CALLE,GARCIA GALDEANO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204714,502970007649,502970006678,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712660,1271,2000,Urbano,2122,CALLE,GARCIA MENENDEZ,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
200062,502970002734,502970006680,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712680,1006,2000,Urbano,2122,CALLE,GARCIA SANCHEZ,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204000,502970006853,502970006683,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712700,1093,2000,Urbano,2122,CALLE,GARCILASO DE LA VEGA,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
198493,502970001210,502970006684,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712710,2490,2000,Urbano,2122,CALLE,GARCIPOLLERA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
228932,502970040579,502970000052,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712730,4027,2000,Urbano,2122,CALLE,"GARGALLO DE ANGUERA, PIERRETTE",Desconocido,4,Instituto Nacional de Estadística,2023-09-21
197858,502970000591,502970000068,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029709400,1671,2000,Urbano,2543,ZONA,GARRAPINILLOS,Desconocido,2,Dirección General del Catastro,2024-09-20
200575,502970003229,502970000452,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712740,1615,2000,Urbano,2169,CMNO,GARRAPINILLOS (CASETAS),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
200817,502970003467,502970009669,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,2,Dirección General del Catastro,5029712760,5911,2000,Urbano,2169,CMNO,GARRAPINILLOS (GARRAPINILLOS),Desconocido,1,Instituto Geográfico Nacional,2023-09-21
198366,502970001086,502970000159,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,2,Dirección General del Catastro,5029704395,5852,2000,Urbano,2517,URB,GARRAPINILLOS LA BODEGA,Desconocido,2,Dirección General del Catastro,2024-09-20
200847,502970003497,502970006689,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712820,380,2000,Urbano,2122,CALLE,GASCON DE GOTOR,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204851,502970007796,502970006690,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712840,1288,2000,Urbano,2122,CALLE,GASCON Y GUIMBAO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
200350,502970003013,502970006691,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712860,381,2000,Urbano,2122,CALLE,GASCON Y MARIN,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
197583,502970000351,502970007441,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029723111,2893,2000,Urbano,2122,CALLE,GASPAR DE PEX,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202959,502970005726,502970008051,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732105,2801,2000,Urbano,2122,CALLE,GASPAR TORRENTE (SANTA ISABEL),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
199782,502970002462,502970005761,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029703875,383,2000,Urbano,2122,CALLE,GASTON DE BEARNE,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
203744,502970006586,502970006694,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712900,384,2000,Urbano,2122,CALLE,GAVIN,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
